factor_set,variant,t_date,regime,r_gross,r_net,pool_ret,pool_ret_net,nav_gross,nav_net
size_growth,orig,2017-09-29,mix,0.03012383841440026,0.029007870922784562,0.019587318436885413,0.019445460602516285,1.9924280803841563,1.8440779729530241
size_growth,orig,2017-10-31,mix,0.04883044925878415,0.04769421627208703,0.028001011236028675,0.027861830355285777,2.0897192386651313,1.9320298266176374
size_growth,orig,2017-11-30,bull,-0.02029341134265546,-0.021354760147034302,-0.02274465557157161,-0.02290645184234741,2.0473117065642388,1.8907717930733015
size_growth,orig,2017-12-29,mix,0.032932083648278924,0.031813073890993415,0.01390424055478349,0.013732167010280572,2.114733946938913,1.9509230558373485
size_growth,orig,2018-01-31,bull,0.035228612858716375,0.034107115194786264,0.015540659932270712,0.01531157582606979,2.189233090454809,2.0174634132389575
size_growth,orig,2018-02-28,bull,-0.03424616888129036,-0.035292402198335626,-0.024443135052207052,-0.02456129841684962,2.1142602443185843,1.9462622830385012
size_growth,orig,2018-03-30,mix,-0.018723593944745442,-0.019786643384638647,0.00010030401671237299,-5.217868193574393e-05,2.074673694010445,1.9077522853110458
size_growth,orig,2018-04-27,mix,-0.03346642149327428,-0.03451349953665661,-0.023744608157711854,-0.023868471154531945,2.005241789705683,1.8419090776959075
size_growth,orig,2018-05-31,mix,0.055401640275913676,0.05425828849894798,0.01417847973920959,0.014028615634869901,2.1163354740051865,1.9418479118223633
size_growth,orig,2018-06-29,mix,-0.05135136317740241,-0.05237906586729357,-0.044275545019274026,-0.04440335642452886,2.007658762474326,1.8401357321447531
size_growth,orig,2018-07-31,mix,-0.018880504781195163,-0.019943384234348827,-0.007025760605995757,-0.007132210974303721,1.9697531516104212,1.8034371981952355
size_growth,orig,2018-08-31,mix,-0.06638230066571965,-0.06739371983999842,-0.04585580463012466,-0.04597594361868884,1.8389964056629695,1.6818968569110342
size_growth,orig,2018-09-28,mix,0.0046277245130435804,0.0035393778114876095,0.0009692395219123337,0.0008514336401481692,1.847506774408855,1.687849725327596
size_growth,orig,2018-10-31,mix,-0.09562880606816491,-0.09660854152825771,-0.07112811250795836,-0.07126755399143259,1.6708319073692897,1.5247890250448266
size_growth,orig,2018-11-30,mix,0.022062883981545888,0.020955649190566028,0.01571439000788445,0.015641251558125457,1.7076952778942436,1.556741968943291
size_growth,orig,2018-12-28,bear,-0.025361494071462834,-0.026417352452885345,-0.029387176808939625,-0.02951912571270221,1.6643855742280638,1.5156169676715174
size_growth,orig,2019-01-31,bear,0.021985752452194515,0.020878601220371218,0.028822596872618313,0.028683456658904927,1.7009783434480454,1.5472609299423592
