year,month,report_type,type_name,fund_code,fund_short_name,title,report_send_date,organ_name,upload_info_id
2021,2021-05,FC030010,基金合同终止公告,003419,中欧弘安一年定期开放债券,中欧基金管理有限公司关于中欧弘安一年定期开放债券型证券投资基金合同终止及基金财产清算的公告,2021-05-29,中欧,587731
2021,2021-05,FC030010,基金合同终止公告,003236,信诚惠盈,关于《信诚惠盈债券型证券投资基金基金合同》终止的公告,2021-05-26,中信保诚,585615
2021,2021-05,FC030010,基金合同终止公告,008078,农银区间精选混合,农银汇理区间精选灵活配置混合型证券投资基金基金合同终止公告,2021-05-26,农银汇理,585872
2021,2021-05,FC030010,基金合同终止公告,002850,南方甑智混合发起,关于南方甑智混合型发起式证券投资基金基金合同终止及剩余财产分配的公告,2021-05-20,南方,583858
2021,2021-05,FC030010,基金合同终止公告,161629,融通中证精准医疗主题指数（LOF）,关于融通中证精准医疗主题指数证券投资基金（LOF）基金合同终止及基金财产清算的公告,2021-05-20,融通,583561
2021,2021-05,FC030010,基金合同终止公告,005715,人保纯债一年定开,人保纯债一年定期开放债券型证券投资基金基金合同终止公告,2021-05-17,人保资产,582536
2021,2021-05,FC030010,基金合同终止公告,006982,嘉实新添元定期混合,关于嘉实新添元定期开放混合型证券投资基金基金财产清算及基金合同终止的公告,2021-05-15,嘉实,582638
2021,2021-05,FC030010,基金合同终止公告,005515,银华中小市值量化优选股票发起式,银华中小市值量化优选股票型发起式证券投资基金基金合同终止及基金财产清算的公告,2021-05-12,银华,581372
2021,2021-05,FC030010,基金合同终止公告,001979,南方沪港深价值主题灵活配置混合,关于南方沪港深价值主题灵活配置混合型证券投资基金基金合同终止及剩余财产分配的公告,2021-05-12,南方,581457
2021,2021-05,FC030010,基金合同终止公告,008600,大成景和债券,关于大成景和债券型证券投资基金触发基金合同终止情形及进入基金财产清算程序的公告,2021-05-06,大成,580182
2021,2021-05,FC030010,基金合同终止公告,005581,华夏3-5年中高级可质押信用债ETF联接,华夏基金管理有限公司关于华夏上证3-5年期中高评级可质押信用债交易型开放式指数证券投资基金发起式联接基金基金合同终止及基金财产清算的公告,2021-05-01,华夏,580188
2021,2021-06,FC030010,基金合同终止公告,009158,中金衡利1年,关于中金衡利1年定期开放债券型证券投资基金基金合同终止及基金财产清算的公告,2021-06-30,中金,599982
2021,2021-06,FC030010,基金合同终止公告,005533,银华国企改革混合发起式,银华国企改革混合型发起式证券投资基金基金合同终止及基金财产清算的公告,2021-06-30,银华,600003
2021,2021-06,FC030010,基金合同终止公告,004171,信诚永益,中信保诚永益一年定期开放混合型证券投资基金基金合同终止公告,2021-06-29,中信保诚,598289
2021,2021-06,FC030010,基金合同终止公告,160123,南方中债10年国债指数,关于南方中债10年期国债指数证券投资基金基金合同终止及剩余财产分配的公告,2021-06-25,南方,597482
2021,2021-06,FC030010,基金合同终止公告,003762,国开开泰混合,国开泰富开泰灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2021-06-23,京管泰富,596157
2021,2021-06,FC030010,基金合同终止公告,005403,南方融尚再融资主题精选灵活配置混合,关于南方融尚再融资主题精选灵活配置混合型证券投资基金基金合同终止及剩余财产分配的公告,2021-06-18,南方,595116
2021,2021-06,FC030010,基金合同终止公告,010185,中金瑞康,关于中金瑞康灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2021-06-16,中金,593643
2021,2021-06,FC030010,基金合同终止公告,010218,中金瑞泰,关于中金瑞泰灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2021-06-16,中金,593644
2021,2021-06,FC030010,基金合同终止公告,002180,中银移动互联混合,中银基金管理有限公司关于中银移动互联灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2021-06-11,中银,592482
2021,2021-06,FC030010,基金合同终止公告,160131,南方聚利1年定期开放债券（LOF）,关于南方聚利1年定期开放债券型证券投资基金（LOF）基金合同终止及基金财产清算的公告,2021-06-11,南方,592712
2021,2021-06,FC030010,基金合同终止公告,168001,国寿安保中证养老产业指数增强,国寿安保中证养老产业指数增强型证券投资基金基金合同终止公告,2021-06-11,国寿安保,592764
2021,2021-06,FC030010,基金合同终止公告,160136,南方中证国有企业改革指数,关于南方中证国有企业改革指数证券投资基金（LOF）基金合同终止及剩余财产分配的公告,2021-06-10,南方,592269
2021,2021-06,FC030010,基金合同终止公告,002694,中银新蓝筹混合,中银基金管理有限公司关于中银新蓝筹灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2021-06-05,中银,590341
2021,2021-06,FC030010,基金合同终止公告,009694,华安安利混合,关于华安安利混合型证券投资基金触发基金合同终止情形的公告,2021-06-05,华安,590664
2021,2021-06,FC030010,基金合同终止公告,009547,华安鼎利混合,关于华安鼎利混合型证券投资基金触发基金合同终止情形的公告,2021-06-05,华安,590665
2021,2021-06,FC030010,基金合同终止公告,200011,长城景气行业龙头混合,关于《长城景气行业龙头灵活配置混合型证券投资基金基金合同》终止的公告,2021-06-04,长城,590075
2021,2021-06,FC030010,基金合同终止公告,003610,南方荣安定期开放混合,关于南方荣安定期开放混合型证券投资基金基金合同终止及剩余财产分配的公告,2021-06-02,南方,589336
2021,2021-06,FC030010,基金合同终止公告,160520,博时弘盈定开混合,关于《博时弘盈定期开放混合型证券投资基金基金合同》终止的公告,2021-06-01,博时,588785
2021,2021-07,FC030010,基金合同终止公告,519320,浦银安盛幸福聚利定期开放债券,关于浦银安盛幸福聚利定期开放债券型证券投资基金基金合同终止及基金财产清算的公告,2021-07-28,浦银基金,617880
2021,2021-07,FC030010,基金合同终止公告,008357,华安全球精选债,关于华安全球精选债券型证券投资基金(QDII)触发基金合同终止情形的公告,2021-07-27,华安,617085
2021,2021-07,FC030010,基金合同终止公告,008402,中泰中证可转债及可交债指数,关于中泰中证可转债及可交换债券指数证券投资基金基金财产清算及基金合同终止的公告,2021-07-27,中泰资管,617089
2021,2021-07,FC030010,基金合同终止公告,010526,景顺长城泰源回报混合,关于景顺长城泰源回报混合型证券投资基金基金合同终止及基金财产清算的公告,2021-07-21,景顺长城,613314
2021,2021-07,FC030010,基金合同终止公告,002588,博时银智大数据100,关于《博时中证银联智惠大数据100指数型证券投资基金基金合同》终止的公告,2021-07-21,博时,613981
2021,2021-07,FC030010,基金合同终止公告,004850,中欧弘涛债券,中欧基金管理有限公司关于中欧弘涛债券型证券投资基金合同终止及基金财产清算的公告,2021-07-20,中欧,608740
2021,2021-07,FC030010,基金合同终止公告,005796,嘉实新添荣定期混合,关于嘉实新添荣定期开放灵活配置混合型证券投资基金基金财产清算及基金合同终止的公告,2021-07-14,嘉实,604629
2021,2021-07,FC030010,基金合同终止公告,007403,银河睿安债券,银河睿安纯债债券型证券投资基金基金合同终止公告,2021-07-13,银河,604051
2021,2021-07,FC030010,基金合同终止公告,002167,南方顺康灵活配置混合,关于南方顺康灵活配置混合型证券投资基金基金合同终止及基金剩余财产分配公告,2021-07-13,南方,604338
2021,2021-07,FC030010,基金合同终止公告,160131,南方聚利1年定期开放债券（LOF）,关于南方聚利1年定期开放债券型证券投资基金（LOF）基金合同终止及剩余财产分配的公告,2021-07-09,南方,603544
2021,2021-07,FC030010,基金合同终止公告,000901,国开泰富货币,国开泰富货币市场证券投资基金基金合同终止公告,2021-07-07,京管泰富,602127
2021,2021-07,FC030010,基金合同终止公告,009259,安信信用主体50债券指数,关于《安信中证信用主体50债券指数证券投资基金基金合同》终止的公告,2021-07-06,安信,601777
2021,2021-07,FC030010,基金合同终止公告,519326,浦银安盛幸福聚益定开债券,关于浦银安盛幸福聚益18个月定期开放债券型证券投资基金基金合同终止及基金财产清算的公告,2021-07-06,浦银基金,602037
2021,2021-07,FC030010,基金合同终止公告,168108,九泰锐诚混合（LOF）,九泰基金管理有限公司关于九泰锐诚灵活配置混合型证券投资基金（LOF）发生基金合同终止事由暨基金财产清算安排的公告,2021-07-06,九泰,602098
2021,2021-07,FC030010,基金合同终止公告,161719,招商可转债债券,招商基金管理有限公司关于招商可转债债券型证券投资基金基金合同终止及基金财产清算的公告,2021-07-05,招商,601515
2021,2021-07,FC030010,基金合同终止公告,002263,泰达宏利大数据混合,关于泰达宏利同顺大数据量化优选灵活配置混合型证券投资基金基金合同终止及财产清算的公告,2021-07-03,宏利,601403
2021,2021-08,FC030010,基金合同终止公告,004466,长盛盛杰混合,关于长盛盛杰混合型证券投资基金基金合同终止及基金财产清算的公告,2021-08-31,长盛,634019
2021,2021-08,FC030010,基金合同终止公告,010492,大摩中债1-3年农发行债券指数,关于摩根士丹利华鑫中债1-3年农发行债券指数证券投资基金基金合同终止及基金财产清算的公告,2021-08-27,摩根士丹利,628702
2021,2021-08,FC030010,基金合同终止公告,005883,华宝香港精选混合,关于华宝港股通香港精选混合型证券投资基金基金合同终止及基金财产清算的公告,2021-08-26,华宝,627653
2021,2021-08,FC030010,基金合同终止公告,001573,南方互联网+灵活配置混合,关于南方互联网+灵活配置混合型证券投资基金基金合同终止及基金剩余财产分配公告,2021-08-26,南方,627863
2021,2021-08,FC030010,基金合同终止公告,005500,银华岁盈定期开放债券,银华岁盈定期开放债券型证券投资基金基金合同终止及基金财产清算的公告,2021-08-20,银华,625483
2021,2021-08,FC030010,基金合同终止公告,159803,易方达中证浙江新动能ETF(QDII),关于易方达中证浙江新动能交易型开放式指数证券投资基金拟清算基金财产及终止基金合同的提示性公告,2021-08-20,易方达,625449
2021,2021-08,FC030010,基金合同终止公告,007813,易方达中证浙江新动能ETF联接(QDII),关于易方达中证浙江新动能交易型开放式指数证券投资基金联接基金拟清算基金财产及终止基金合同的提示性公告,2021-08-18,易方达,624593
2021,2021-08,FC030010,基金合同终止公告,167705,德邦量化新锐股票(LOF),德邦量化新锐股票型证券投资基金（LOF）基金合同终止及基金财产清算的公告,2021-08-17,德邦,623804
